"price" "yrbuilt" "stories" "tla" "wall" "beds" "baths" "frontage" "garage" "rooms" "lotsize" "longitude" "latitude"
55600 1951 "one" 66 "Horizontal or vertical wood siding or shakes" 2 1 11 "detached" 4 390 -83.587757 41.621937
115000 1877 "two" 140 "Aluminum, vinyl, or steel siding" 3 1 75 "no garage" 6 11008 -83.464348 41.621946
28000 1948 "one" 62 "Aluminum, vinyl, or steel siding" 2 1 18 "no garage" 4 585 -83.520506 41.621949
26500 1920 "one+half" 92 "Aluminum, vinyl, or steel siding" 2 1 9 "detached" 5 232 -83.522455 41.621962
38000 1927 "one+half" 132 "Horizontal or vertical wood siding or shakes" 4 1 9 "detached" 7 325 -83.58956 41.621971
25000 1925 "one" 66 "Horizontal or vertical wood siding or shakes" 2 1 17 "detached" 4 307 -83.518922 41.62198
63000 1955 "one" 108 "Aluminum, vinyl, or steel siding" 3 1 21 "detached" 6 715 -83.583235 41.621988
25000 1941 "one+half" 87 "Horizontal or vertical wood siding or shakes" 2 1 9 "no garage" 5 362 -83.576091 41.621994
52000 1953 "one" 118 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 530 -83.493053 41.621996
80000 1960 "one" 86 "Aluminum, vinyl, or steel siding" 2 1 21 "detached" 4 910 -83.708602 41.622002
74000 1953 "one" 118 "Aluminum, vinyl, or steel siding" 3 1 30 "detached" 6 1273 -83.710951 41.622014
13000 1902 "one" 74 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 6 362 -83.575984 41.622015
83000 1948 "one" 102 "Horizontal or vertical wood siding or shakes" 3 1 15 "detached" 5 632 -83.492379 41.622022
56400 1927 "one" 80 "Horizontal or vertical wood siding or shakes" 2 1 11 "detached" 4 390 -83.588415 41.622031
45500 1949 "one" 72 "Horizontal or vertical wood siding or shakes" 3 1 11 "no garage" 4 390 -83.587756 41.622036
56000 1927 "two" 129 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 7 390 -83.587258 41.62204
66000 1939 "one" 113 "Horizontal or vertical wood siding or shakes" 3 2 15 "detached" 6 632 -83.666314 41.622041
75000 1956 "one" 93 "Full brick exterior" 2 1 30 "attached" 5 2230 -83.471929 41.622045
63000 1975 "one" 92 "half or less brick exterior" 2 1 14 "no garage" 5 622 -83.667449 41.622047
67000 1954 "one" 89 "Aluminum, vinyl, or steel siding" 3 1 15 "no garage" 6 632 -83.668531 41.622053
28900 1920 "one+half" 102 "Horizontal or vertical wood siding or shakes" 4 1 11 "no garage" 7 390 -83.51933 41.622055
43900 1948 "one" 77 "Horizontal or vertical wood siding or shakes" 2 1 15 "detached" 4 632 -83.490756 41.622061
20000 1925 "one" 49 "Horizontal or vertical wood siding or shakes" 1 1 11 "detached" 3 362 -83.583074 41.622062
125000 1990 "two" 159 "Horizontal or vertical wood siding or shakes" 3 2 12 "attached" 5 1999 -83.675868 41.622066
56000 1918 "one+half" 99 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 465 -83.582951 41.622078
79500 1989 "one" 109 "Aluminum, vinyl, or steel siding" 2 2 24 "no garage" 5 1784 -83.712616 41.622097
80000 1983 "two" 160 "half or less brick exterior" 4 1 20 "attached" 8 706 -83.648004 41.622105
30000 1912 "one" 161 "Horizontal or vertical wood siding or shakes" 3 1 13 "detached" 9 511 -83.51558 41.622106
55500 1952 "one" 117 "half or less brick exterior" 3 1 16 "detached" 5 613 -83.517092 41.622112
65500 1926 "one" 87 "Horizontal or vertical wood siding or shakes" 3 1 17 "detached" 6 669 -83.516705 41.622119
118900 1994 "one" 139 "half or less brick exterior" 3 2 24 "attached" 5 1486 -83.669916 41.622122
37500 1917 "one+half" 102 "Horizontal or vertical wood siding or shakes" 2 1 11 "detached" 6 390 -83.588414 41.622127
36000 1928 "one+half" 111 "Aluminum, vinyl, or steel siding" 3 1 11 "detached" 6 390 -83.590039 41.622129
55000 1942 "one" 77 "Aluminum, vinyl, or steel siding" 2 1 11 "detached" 5 465 -83.586561 41.622131
88500 1951 "one" 111 "Full brick exterior" 3 1 14 "detached" 5 660 -83.488863 41.622135
59200 1918 "one+half" 89 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 362 -83.582853 41.622166
126000 1993 "one" 151 "half or less brick exterior" 3 2 27 "attached" 6 1403 -83.672376 41.622173
350000 1979 "two" 325 "half or less brick exterior" 4 3 9 "attached" 9 29051 -83.351834 41.622182
147500 1996 "two" 175 "half or less brick exterior" 3 2 16 "attached" 7 2895 -83.676526 41.622192
67000 1971 "one" 94 "Aluminum, vinyl, or steel siding" 3 1 12 "detached" 6 520 -83.627298 41.622195
45000 1923 "one" 69 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 5 437 -83.584891 41.622202
51900 1948 "two" 100 "Horizontal or vertical wood siding or shakes" 3 1 14 "detached" 6 492 -83.589555 41.622203
19500 1911 "one" 70 "Aluminum, vinyl, or steel siding" 2 1 9 "no garage" 4 177 -83.575484 41.622209
32100 1927 "one" 97 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 6 297 -83.521556 41.62222
23500 1912 "one+half" 113 "Horizontal or vertical wood siding or shakes" 3 1 10 "detached" 6 214 -83.573976 41.622222
47500 1928 "two" 116 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 390 -83.588413 41.622224
47000 1942 "one" 70 "Horizontal or vertical wood siding or shakes" 2 1 11 "detached" 5 446 -83.586577 41.622226
67900 1953 "one" 99 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 372 -83.591058 41.622227
96000 1979 "two" 151 "half or less brick exterior" 3 1 17 "attached" 7 585 -83.647646 41.622228
49000 1997 "two" 225 "half or less brick exterior" 4 2 41 "attached" 8 2587 -83.742944 41.622235
53000 1918 "one+half" 118 "Horizontal or vertical wood siding or shakes" 4 1 11 "attached" 7 409 -83.582621 41.622251
65000 1927 "two" 104 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 372 -83.584218 41.622252
130750 1993 "two" 155 "half or less brick exterior" 3 2 21 "attached" 7 1052 -83.672654 41.622282
66000 1964 "two" 111 "half or less brick exterior" 3 1 11 "detached" 5 483 -83.586081 41.622292
67000 1977 "one" 94 "half or less brick exterior" 2 1 14 "carport" 4 613 -83.667453 41.622295
75000 1952 "one" 102 "Horizontal or vertical wood siding or shakes" 2 1 30 "attached" 4 1115 -83.50348 41.622299
70000 1926 "two" 138 "Horizontal or vertical wood siding or shakes" 3 1 30 "no garage" 6 1394 -83.464873 41.622301
48500 1927 "one" 76 "Horizontal or vertical wood siding or shakes" 2 1 9 "no garage" 5 297 -83.521559 41.622302
39000 1946 "one" 52 "Horizontal or vertical wood siding or shakes" 2 1 15 "detached" 4 492 -83.522159 41.622322
52900 1942 "one" 75 "Horizontal or vertical wood siding or shakes" 2 1 11 "detached" 5 418 -83.586587 41.622324
43500 1922 "one+half" 95 "Aluminum, vinyl, or steel siding" 2 1 9 "detached" 5 297 -83.520071 41.622326
37500 1951 "one" 67 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 4 372 -83.591057 41.622335
123900 1994 "one" 148 "half or less brick exterior" 3 2 24 "attached" 5 1486 -83.669917 41.622341
21500 1961 "one" 87 "Horizontal or vertical wood siding or shakes" 3 1 12 "no garage" 5 372 -83.508852 41.622343
49900 1951 "one" 83 "Aluminum, vinyl, or steel siding" 2 1 23 "detached" 4 873 -83.502943 41.622344
64000 1917 "one" 154 "Horizontal or vertical wood siding or shakes" 3 2 23 "detached" 8 873 -83.502669 41.622349
54000 1918 "two" 114 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 437 -83.582398 41.622351
34900 1915 "one+half" 111 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 6 204 -83.574819 41.622354
41000 1948 "one" 79 "Aluminum, vinyl, or steel siding" 2 1 30 "detached" 4 1161 -83.502167 41.622357
129000 1994 "one" 134 "half or less brick exterior" 3 2 21 "attached" 6 1052 -83.672902 41.622363
67000 1954 "one" 84 "Horizontal or vertical wood siding or shakes" 3 1 15 "attached" 5 585 -83.501528 41.622368
96050 1995 "one+half" 140 "Horizontal or vertical wood siding or shakes" 3 2 21 "attached" 6 948 -83.709352 41.622397
30000 1923 "one" 63 "Horizontal or vertical wood siding or shakes" 2 1 38 "detached" 5 898 -83.496904 41.622399
52500 1927 "one" 84 "Horizontal or vertical wood siding or shakes" 2 1 18 "detached" 4 818 -83.71002 41.6224
81000 1956 "one" 98 "Horizontal or vertical wood siding or shakes" 3 1 21 "detached" 5 938 -83.710464 41.622402
48000 1925 "one" 86 "Horizontal or vertical wood siding or shakes" 2 1 11 "detached" 5 381 -83.584987 41.622403
60000 1936 "one" 99 "Aluminum, vinyl, or steel siding" 2 1 18 "detached" 4 818 -83.711101 41.622404
46500 1923 "two" 114 "Horizontal or vertical wood siding or shakes" 4 1 9 "detached" 7 297 -83.520072 41.622406
44000 1927 "one+half" 115 "Horizontal or vertical wood siding or shakes" 4 1 18 "no garage" 6 1096 -83.712425 41.622409
102000 1966 "two" 177 "half or less brick exterior" 3 1 15 "attached" 7 632 -83.666129 41.622411
35000 1921 "one" 57 "half or less brick exterior" 2 1 23 "detached" 4 1022 -83.712658 41.622412
37000 1942 "one" 73 "Horizontal or vertical wood siding or shakes" 2 1 11 "no garage" 5 390 -83.586602 41.622424
63000 1955 "one" 82 "Horizontal or vertical wood siding or shakes" 2 1 21 "attached" 4 883 -83.668492 41.622426
30000 1997 "one" 166 "half or less brick exterior" 3 2 21 "attached" 6 1048 -83.673165 41.622427
48000 1955 "one" 82 "Horizontal or vertical wood siding or shakes" 3 1 15 "no garage" 5 632 -83.668893 41.622428
145000 1990 "two" 205 "half or less brick exterior" 4 2 14 "attached" 8 1992 -83.675897 41.622439
30000 1958 "one" 86 "Horizontal or vertical wood siding or shakes" 3 1 15 "no garage" 5 390 -83.507376 41.62244
46000 1953 "one" 67 "Horizontal or vertical wood siding or shakes" 2 1 12 "detached" 5 409 -83.590676 41.62245
38500 1923 "two" 99 "Aluminum, vinyl, or steel siding" 3 1 9 "no garage" 6 297 -83.521563 41.622463
38000 1924 "one" 74 "Horizontal or vertical wood siding or shakes" 2 1 9 "detached" 5 334 -83.590038 41.622467
67000 1916 "one+half" 104 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 418 -83.583122 41.622468
124250 1993 "one" 149 "half or less brick exterior" 3 2 21 "attached" 6 1095 -83.673431 41.622469
139900 1994 "two" 215 "half or less brick exterior" 4 3 18 "attached" 8 1365 -83.672256 41.622472
61000 1959 "one" 97 "Full brick exterior" 3 1 11 "attached" 6 455 -83.582184 41.622474
24000 1997 "one" 145 "half or less brick exterior" 3 2 17 "attached" 6 2110 -83.677204 41.622477
46500 1914 "one" 102 "Horizontal or vertical wood siding or shakes" 2 1 26 "detached" 5 2118 -83.506136 41.622482
30000 1945 "one" 108 "Aluminum, vinyl, or steel siding" 4 1 21 "detached" 6 687 -83.522164 41.622485
41500 1925 "two" 98 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 6 297 -83.520074 41.622487
25000 1922 "one" 72 "Aluminum, vinyl, or steel siding" 2 1 15 "detached" 4 929 -83.500592 41.622491
62000 1925 "two" 112 "Aluminum, vinyl, or steel siding" 3 1 11 "detached" 6 465 -83.586139 41.622493
65000 1919 "two" 117 "Aluminum, vinyl, or steel siding" 3 1 15 "detached" 6 929 -83.500231 41.622497
46750 1951 "one" 61 "Horizontal or vertical wood siding or shakes" 2 1 11 "no garage" 4 381 -83.585027 41.622503
54600 1912 "one+half" 111 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 6 297 -83.519469 41.622506
64000 1927 "one" 105 "Aluminum, vinyl, or steel siding" 4 1 11 "detached" 7 372 -83.493727 41.622512
26500 1913 "one+half" 103 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 372 -83.52347 41.622513
28500 1907 "one" 122 "Horizontal or vertical wood siding or shakes" 3 1 11 "no garage" 6 362 -83.524562 41.622517
49000 1946 "one" 102 "Aluminum, vinyl, or steel siding" 3 1 18 "detached" 6 557 -83.591636 41.622529
53000 1929 "one" 123 "half or less brick exterior" 3 1 19 "detached" 7 734 -83.517204 41.622532
76000 1936 "one" 122 "Aluminum, vinyl, or steel siding" 4 1 36 "attached" 7 446 -83.49293 41.622533
22000 1907 "one" 62 "Horizontal or vertical wood siding or shakes" 2 1 9 "detached" 5 307 -83.524097 41.622534
59000 1925 "two" 109 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 409 -83.58207 41.622536
31075 1914 "one+half" 114 "Horizontal or vertical wood siding or shakes" 3 1 11 "no garage" 6 204 -83.574213 41.622537
69000 1927 "one" 108 "Aluminum, vinyl, or steel siding" 2 1 15 "detached" 5 697 -83.494495 41.622541
53000 1952 "one" 71 "Horizontal or vertical wood siding or shakes" 2 1 15 "detached" 4 697 -83.494312 41.622545
51000 1953 "one" 86 "Full brick exterior" 2 1 21 "detached" 4 751 -83.584371 41.622548
53500 1923 "one" 74 "Horizontal or vertical wood siding or shakes" 2 1 9 "no garage" 5 325 -83.589551 41.622551
30000 1897 "two" 169 "Horizontal or vertical wood siding or shakes" 4 1 10 "no garage" 8 446 -83.571383 41.622555
55000 1920 "one" 69 "Horizontal or vertical wood siding or shakes" 4 1 15 "detached" 7 1013 -83.498434 41.622559
118000 1994 "one" 139 "half or less brick exterior" 3 2 24 "attached" 5 1486 -83.669916 41.62256
138000 1928 "two" 179 "Horizontal or vertical wood siding or shakes" 4 1 20 "detached" 8 873 -83.369922 41.622564
56500 1923 "one" 98 "Horizontal or vertical wood siding or shakes" 2 1 11 "detached" 5 353 -83.585468 41.62257
30000 1959 "one" 88 "Full brick exterior" 3 1 15 "no garage" 5 390 -83.507379 41.622575
43500 1929 "one+half" 91 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 446 -83.586153 41.622592
25627 1922 "one" 66 "Horizontal or vertical wood siding or shakes" 2 1 11 "detached" 5 390 -83.588899 41.622608
24701 1920 "two" 119 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 6 279 -83.574314 41.622613
61000 1907 "one" 54 "Horizontal or vertical wood siding or shakes" 1 1 15 "attached" 3 1217 -83.498618 41.622616
64900 1938 "two" 142 "Full brick exterior" 4 1 24 "detached" 8 966 -83.490357 41.622618
23500 1907 "one+half" 97 "Horizontal or vertical wood siding or shakes" 3 1 10 "detached" 6 334 -83.524101 41.622619
53000 1897 "one+half" 176 "Horizontal or vertical wood siding or shakes" 6 2 9 "no garage" 8 297 -83.522166 41.62262
52500 1922 "two" 114 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 390 -83.58725 41.622623
129900 1949 "one" 105 "Aluminum, vinyl, or steel siding" 3 1 55 "attached" 7 12728 -83.375521 41.622628
43000 1915 "two" 99 "Aluminum, vinyl, or steel siding" 3 1 9 "no garage" 6 297 -83.521567 41.622629
26500 1924 "one" 70 "Horizontal or vertical wood siding or shakes" 2 1 9 "no garage" 5 334 -83.590036 41.62263
40000 1917 "one" 74 "Horizontal or vertical wood siding or shakes" 3 1 18 "no garage" 6 715 -83.516065 41.62264
38466 1926 "two" 107 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 6 297 -83.520523 41.622645
25000 1927 "two" 114 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 418 -83.507924 41.622648
26000 1923 "one" 69 "Horizontal or vertical wood siding or shakes" 2 1 9 "detached" 5 297 -83.520077 41.622653
52000 1923 "one+half" 98 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 353 -83.585491 41.62266
45900 1949 "one" 67 "half or less brick exterior" 2 1 12 "detached" 4 372 -83.591635 41.622664
59000 1929 "two" 109 "Aluminum, vinyl, or steel siding" 3 1 11 "detached" 6 372 -83.584417 41.62268
70500 1964 "one" 102 "Full brick exterior" 3 1 15 "attached" 5 585 -83.503 41.622689
37000 1947 "one" 105 "Concrete block or tile" 3 1 15 "attached" 5 585 -83.502817 41.622691
30000 1947 "one" 48 "Aluminum, vinyl, or steel siding" 2 1 15 "no garage" 4 585 -83.502635 41.622694
43000 1923 "one+half" 105 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 437 -83.583957 41.622696
72000 1965 "one" 87 "Full brick exterior" 3 1 15 "detached" 6 585 -83.502269 41.6227
35500 1917 "two" 111 "Horizontal or vertical wood siding or shakes" 3 1 10 "detached" 6 297 -83.508317 41.622704
53000 1922 "one+half" 96 "Horizontal or vertical wood siding or shakes" 3 1 13 "attached" 6 334 -83.582647 41.622707
33000 1959 "one" 88 "Full brick exterior" 3 1 15 "no garage" 5 390 -83.507383 41.622708
51500 1916 "one+half" 103 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 372 -83.583266 41.622709
31500 1924 "two" 100 "Aluminum, vinyl, or steel siding" 3 1 9 "detached" 6 297 -83.521568 41.622712
57000 1965 "one" 87 "half or less brick exterior" 3 1 15 "detached" 5 585 -83.501356 41.622713
67000 1924 "one+half" 111 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 372 -83.586605 41.622716
128000 1990 "two" 151 "Aluminum, vinyl, or steel siding" 3 2 13 "attached" 6 2478 -83.675697 41.622723
105000 1992 "one" 137 "half or less brick exterior" 3 2 22 "attached" 6 1023 -83.671428 41.622727
21000 1897 "one+half" 118 "Horizontal or vertical wood siding or shakes" 3 1 12 "detached" 6 418 -83.524568 41.622732
37000 1951 "one" 102 "Horizontal or vertical wood siding or shakes" 2 1 9 "detached" 5 372 -83.51721 41.622734
45000 1919 "one+half" 89 "Horizontal or vertical wood siding or shakes" 3 1 9 "detached" 6 297 -83.520081 41.622736
69500 1940 "one" 82 "Horizontal or vertical wood siding or shakes" 3 1 0 "attached" 5 3057 -83.467153 41.622768
30930 1885 "two" 137 "Aluminum, vinyl, or steel siding" 3 1 10 "no garage" 7 492 -83.572578 41.622769
46900 1916 "one+half" 112 "Horizontal or vertical wood siding or shakes" 3 2 12 "no garage" 6 409 -83.590674 41.622779
33200 1923 "one+half" 96 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 6 297 -83.52157 41.622795
42500 1918 "one+half" 107 "half or less brick exterior" 3 1 10 "detached" 6 334 -83.524106 41.622796
60000 1927 "two" 116 "Horizontal or vertical wood siding or shakes" 3 1 11 "detached" 6 372 -83.582757 41.622797
14340 1922 "one" 50 "Horizontal or vertical wood siding or shakes" 1 1 9 "no garage" 4 334 -83.589548 41.622801
21000 1922 "two" 92 "Horizontal or vertical wood siding or shakes" 3 1 19 "detached" 6 576 -83.510136 41.622809
58000 1922 "two" 120 "Aluminum, vinyl, or steel siding" 3 1 11 "detached" 6 418 -83.581672 41.622816
48000 1925 "one" 87 "Horizontal or vertical wood siding or shakes" 3 1 9 "no garage" 6 372 -83.517212 41.622817
151500 1994 "two" 201 "Horizontal or vertical wood siding or shakes" 4 2 14 "attached" 8 1326 -83.671094 41.622819
45000 1972 "one" 85 "Horizontal or vertical wood siding or shakes" 2 1 19 "no garage" 5 585 -83.508867 41.62283
32900 1997 "two" 337 "half or less brick exterior" 4 2 41 "attached" 9 1886 -83.465785 41.622834
55000 1927 "two" 112 "Aluminum, vinyl, or steel siding" 3 1 11 "detached" 6 353 -83.585532 41.622841
